OID_;LOCATION;LOC_LABEL;CATEGORY;PATTERN;PERC_HOT;PERC_COLD;TREND_Z;TREND_P;TREND_BIN;SUM_VALUE;MIN_VALUE;MAX_VALUE;MEAN_VALUE;STD_VALUE;MED_VALUE;Shape_Length;Shape_Area
361;360;412627;0;No Pattern Detected;0,000000000000000;16,666666666666664;0,342862740661871;0,731701723839234;0,000000000000000;165,129162490377013;0,000000000000000;45,611816263373001;13,760763540864751;16,138946574665198;8,077544426494351;96570,336307799967472;186889472,193916559219360
362;361;412630;0;No Pattern Detected;0,000000000000000;8,333333333333332;-0,205717644397122;0,837011475232843;0,000000000000000;77,583420842988090;0,000000000000000;23,073373327180398;6,465285070249007;8,054380802842653;0,000000000000000;321581,903668666433077;1729744940,181169986724854
363;362;412635;-6;Sporadic Cold Spot;0,000000000000000;33,333333333333329;-1,714313703309354;0,086471127773228;-1,000000000000000;64,600302541856834;0,000000000000000;22,615906520919701;5,383358545154736;6,908593933935443;2,582511233923870;173563,707160180085339;590467362,245331406593323
364;363;412640;0;No Pattern Detected;0,000000000000000;16,666666666666664;0,342862740661871;0,731701723839234;0,000000000000000;78,912216840929247;0,000000000000000;50,387987503779101;6,576018070077438;14,385925224780841;0,000000000000000;140382,766596469184151;522904873,020281672477722
365;364;412650;0;No Pattern Detected;8,333333333333332;0,000000000000000;0,342862740661871;0,731701723839234;0,000000000000000;169,392855099701336;0,000000000000000;36,834778786860802;14,116071258308445;8,127373723788002;13,041262805013250;118714,840082746217377;595792368,539172053337097
366;365;412660;0;No Pattern Detected;25,000000000000000;8,333333333333332;1,028588221985612;0,303673229364477;0,000000000000000;164,417333385112897;0,000000000000000;43,953283938214199;13,701444448759409;13,236921081446555;10,958806737229510;141864,153086727048503;330545381,434799134731293
367;366;412665;0;No Pattern Detected;0,000000000000000;8,333333333333332;-0,342862740661871;0,731701723839234;0,000000000000000;137,476960184478287;0,000000000000000;31,240237425804398;11,456413348706525;10,999977876408625;11,933920142875351;83049,713596334404428;209766299,364178687334061
368;367;412667;0;No Pattern Detected;8,333333333333332;0,000000000000000;-1,302878414515109;0,192616274331216;0,000000000000000;133,322939176475018;0,000000000000000;15,763422554305000;11,110244931372918;4,133316134371253;12,015167312762850;170264,069813342677662;562897807,147355914115906
369;368;412670;0;No Pattern Detected;8,333333333333332;0,000000000000000;-0,617152933191367;0,537133860609483;0,000000000000000;282,629001473627852;0,000000000000000;97,637310681400507;23,552416789468989;23,611930021590382;19,307109513269751;60811,701284438247967;228343760,732162177562714
370;369;412680;0;No Pattern Detected;16,666666666666664;0,000000000000000;0,068572548132374;0,945329870832369;0,000000000000000;197,900042207081896;0,000000000000000;37,495313085864296;16,491670183923492;10,791775743718661;13,978364993363000;155038,898726855637506;703298738,361667513847351
371;370;412690;6;Sporadic Hot Spot;50,000000000000000;0,000000000000000;-0,068572548132374;0,945329870832369;0,000000000000000;219,783101191457774;0,000000000000000;57,883769391062799;18,315258432621480;16,572151764718335;21,080398477416352;146301,153284613130381;513999301,360123038291931
372;371;412700;0;No Pattern Detected;0,000000000000000;0,000000000000000;2,537184280897844;0,011174811326935;2,000000000000000;165,217947626823275;0,000000000000000;21,120010397543599;13,768162302235273;5,264055813791582;14,345021204723750;261688,806218123587314;1102078058,564491510391235
373;372;412710;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,617152933191367;0,537133860609483;0,000000000000000;96,087343564708846;2,303877398293450;16,714954312458200;8,007278630392404;4,821118977117636;7,314645686566600;280600,284426130179781;1659588112,189896106719971
374;373;412720;0;No Pattern Detected;16,666666666666664;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;171,850536275205570;0,000000000000000;24,795392392933501;14,320878022933798;6,707266858609660;16,002369730634001;95950,229050067471690;381777820,114921748638153
375;374;412730;0;No Pattern Detected;8,333333333333332;0,000000000000000;0,617152933191367;0,537133860609483;0,000000000000000;161,426239817816565;0,000000000000000;41,313713984873402;13,452186651484714;10,928520745628614;10,905888522479110;134214,563931269047316;821728297,281531453132629
