OID_;LOCATION;LOC_LABEL;CATEGORY;PATTERN;PERC_HOT;PERC_COLD;TREND_Z;TREND_P;TREND_BIN;SUM_VALUE;MIN_VALUE;MAX_VALUE;MEAN_VALUE;STD_VALUE;MED_VALUE;Shape_Length;Shape_Area
49;48;410347;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;2,674329377162592;0,007487886814862;3,000000000000000;363,006882143256291;19,229051289041202;43,325402180475201;30,250573511938025;7,086001763164663;29,692595679530449;107323,241097201156663;400571491,918799102306366
50;49;410350;6;Sporadic Hot Spot;75,000000000000000;0,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;336,042245219990889;22,373450172462000;38,913561144471402;28,003520434999242;4,442059969698898;27,539248456295702;75131,069797825097339;168676450,883133172988892
51;50;410360;7;Oscillating Hot Spot;25,000000000000000;50,000000000000000;1,714313703309354;0,086471127773228;1,000000000000000;276,572762494928213;11,739362640497900;39,321114353795799;23,047730207910686;8,248180445731519;21,514250071172899;102017,515177625507931;431143826,355184674263000
52;51;410370;7;Oscillating Hot Spot;50,000000000000000;25,000000000000000;0,617152933191367;0,537133860609483;0,000000000000000;273,546877515408710;17,158952665228298;28,711517234213101;22,795573126284058;3,360481779286350;22,272666420947552;181045,690038861153880;584882280,928748607635498
53;52;410380;6;Sporadic Hot Spot;75,000000000000000;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;347,930559221733802;22,593320235756401;38,339162062137000;28,994213268477818;4,771511453775576;28,478172569657200;113289,702438188862288;195883083,783984363079071
54;53;410390;0;No Pattern Detected;0,000000000000000;50,000000000000000;2,811474473427341;0,004931500366174;3,000000000000000;307,674452283388803;16,825773936202499;46,478135812062398;25,639537690282399;7,791580773805028;22,722380982534901;265607,717360414040741;961568749,878189444541931
55;54;410395;0;No Pattern Detected;0,000000000000000;25,000000000000000;1,851458799574103;0,064103576714211;1,000000000000000;261,893049423658397;15,421001742971900;31,572905118411601;21,824420785304866;4,289108552709399;21,894719613316649;142486,125890066061402;545774595,224875211715698
56;55;410400;-6;Sporadic Cold Spot;0,000000000000000;66,666666666666657;-0,480007836926619;0,631221822134132;0,000000000000000;241,205935653894471;13,717345971906299;24,874916673463801;20,100494637824539;3,293058545492831;20,466681694477302;285822,854770723206457;656912544,007111191749573
57;56;410405;0;No Pattern Detected;0,000000000000000;41,666666666666671;2,948619569692089;0,003191966353517;3,000000000000000;264,192999942174367;19,196106680253799;23,933377292597701;22,016083328514529;1,508790008501707;21,828971474266300;234261,224830600258429;526311684,186546921730042
58;57;410410;-6;Sporadic Cold Spot;0,000000000000000;83,333333333333343;1,988603895838851;0,046744941055475;2,000000000000000;195,539845465466271;5,524861878453040;27,305973752425601;16,294987122122190;6,432473553701841;16,191540405102600;135758,329799971805187;375839703,554579019546509
59;58;410420;0;No Pattern Detected;0,000000000000000;75,000000000000000;2,537184280897844;0,011174811326935;2,000000000000000;233,153095422157492;14,648652988420899;24,716274450076099;19,429424618513124;2,757606268202633;19,637604617764097;327598,879074041906279;1517537237,119134664535522
60;59;410425;-5;Diminishing Cold Spot;0,000000000000000;100,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;221,620114972240174;15,619182924167800;21,099244233276799;18,468342914353347;1,346196259899894;18,547942755414901;122593,049561039530090;336002393,248737990856171
61;60;410430;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;318,804852327812569;22,051233930749699;34,332084893882701;26,567071027317713;3,927819283594745;24,877691168997750;177150,108727521321271;897583855,018863081932068
62;61;410440;0;No Pattern Detected;16,666666666666664;8,333333333333332;1,714313703309354;0,086471127773228;1,000000000000000;289,743749980307086;15,808303519427600;37,760971916381997;24,145312498358923;5,684360182215236;23,398574418778001;343539,485051189491060;1823714389,886146068572998
63;62;410442;0;No Pattern Detected;0,000000000000000;66,666666666666657;3,222909762221586;0,001268955228685;3,000000000000000;239,509766553176433;10,532775138463800;25,908549821441099;19,959147212764702;3,721205833215857;20,616290991774100;338262,067956407729071;1853158113,638762235641479
64;63;410445;0;No Pattern Detected;0,000000000000000;58,333333333333336;3,222909762221586;0,001268955228685;3,000000000000000;252,773282682879966;16,855510815619400;24,368696904580599;21,064440223573332;2,190494056472081;20,913180594146247;247528,353126464673551;711756934,129681229591370
65;64;410450;7;Oscillating Hot Spot;33,333333333333329;25,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;304,575405182403586;10,875127942681701;49,394157701054198;25,381283765200298;8,952776659960016;23,721982689669751;198733,133219712966820;514054157,881101787090302
66;65;410460;7;Oscillating Hot Spot;25,000000000000000;25,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;243,814904775809595;6,202993906218350;36,437488799952199;20,317908731317466;7,291966772347140;18,506474722535899;132963,802482538216282;342764434,367514848709106
67;66;410465;2;Consecutive Hot Spot;16,666666666666664;0,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;305,444112029846394;18,738369152131501;31,833338351559700;25,453676002487200;3,596392584152864;25,731177062731248;175852,199649875721661;787692316,371464133262634
68;67;410470;7;Oscillating Hot Spot;33,333333333333329;50,000000000000000;1,440023510779857;0,149860747513055;0,000000000000000;287,067398535422512;9,560630818873211;44,418122594018399;23,922283211285208;9,201034039033958;23,678410441669349;138458,611063358926913;535219542,990921080112457
69;68;410480;0;No Pattern Detected;0,000000000000000;25,000000000000000;0,205717644397122;0,837011475232843;0,000000000000000;261,397831144105794;19,353680181505599;24,590553921217801;21,783152595342148;1,585738218314890;21,471433546198000;420248,345058611361310;2540958684,508027553558350
70;69;410490;2;Consecutive Hot Spot;16,666666666666664;0,000000000000000;3,497199954751082;0,000470169279331;3,000000000000000;335,392936029319515;22,551957038827702;40,931619803065097;27,949411335776627;5,665436063584566;26,210672013373550;371499,212515233841259;3064655516,122765541076660
71;70;410500;0;No Pattern Detected;0,000000000000000;33,333333333333329;1,028588221985612;0,303673229364477;0,000000000000000;261,858037295051702;19,548799300788300;24,227568122221001;21,821503107920975;1,548936112817552;21,678674161264247;220258,061426795320585;707709245,548083782196045
72;71;410510;7;Oscillating Hot Spot;33,333333333333329;41,666666666666671;0,617152933191367;0,537133860609483;0,000000000000000;290,927722220980172;7,236789093188900;35,410768743291698;24,243976851748346;7,888626112736567;25,188853595540401;102368,997623081086203;436603900,692924678325653
73;72;410520;0;No Pattern Detected;0,000000000000000;16,666666666666664;1,165733318250361;0,243722304997819;0,000000000000000;304,510467682972148;20,794343938448701;31,921700567585599;25,375872306914346;2,827239386706426;25,155165803135347;281976,030682926240843;1625627918,061061382293701
74;73;410530;0;No Pattern Detected;0,000000000000000;33,333333333333329;-0,617152933191367;0,537133860609483;0,000000000000000;232,268494646274632;9,652186501678051;32,074558218349097;19,355707887189553;5,366226328809791;19,376284270781049;330826,687201196793467;1438228536,195929527282715
75;74;410540;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,205717644397122;0,837011475232843;0,000000000000000;275,688721370393125;11,155514930220400;36,428861075936901;22,974060114199428;6,093209617193099;21,757298943028452;244542,818469440913759;1181274412,901681661605835
76;75;410550;6;Sporadic Hot Spot;50,000000000000000;0,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;300,455320094698152;16,099602876462399;35,258394391422101;25,037943341224846;5,980726925841547;22,979866535092349;166694,609649447287666;966260304,442252159118652
77;76;410560;6;Sporadic Hot Spot;75,000000000000000;0,000000000000000;1,577168607044606;0,114756734314102;0,000000000000000;306,501836699352566;15,732956046213999;40,787192821454099;25,541819724946048;6,177784215584849;24,563930809508399;119385,548561353658442;477314592,541216433048248
78;77;410570;0;No Pattern Detected;0,000000000000000;0,000000000000000;-1,028588221985612;0,303673229364477;0,000000000000000;274,088325003363707;19,262520638415001;27,729373410076700;22,840693750280309;2,622842876465555;22,987481993302652;236437,819447014102479;873974512,136277914047241
79;78;410580;-4;Persistent Cold Spot;0,000000000000000;100,000000000000000;1,302878414515109;0,192616274331216;0,000000000000000;222,819635213520286;16,773380399771199;21,202802936702501;18,568302934460025;1,318164916250000;18,830736451066599;88907,330265788754332;241165780,622308611869812
80;79;410590;7;Oscillating Hot Spot;25,000000000000000;25,000000000000000;1,851458799574103;0,064103576714211;1,000000000000000;259,482533425714223;5,149736972283360;31,709203402938900;21,623544452142852;8,166174641776786;23,260534739381548;128968,448862127144821;478777942,066034257411957
81;80;410600;7;Oscillating Hot Spot;25,000000000000000;66,666666666666657;3,085764665956837;0,002030294435625;3,000000000000000;251,224485840378577;11,020340656203500;29,479130402064001;20,935373820031547;6,000452984656449;21,769936653127100;171746,325609918567352;636865535,459764003753662
82;81;410610;7;Oscillating Hot Spot;33,333333333333329;58,333333333333336;2,400039184633096;0,016393316888342;2,000000000000000;287,124322705413533;4,702562896778750;42,485047023551303;23,927026892117794;10,383771738159538;24,371055567787948;113394,163848841315485;243212015,597332417964935
83;82;410620;-5;Diminishing Cold Spot;0,000000000000000;91,666666666666657;2,262894088368347;0,023642218909070;2,000000000000000;222,403049315483514;14,450466308821900;23,041340471925299;18,533587442956961;2,783858526965367;18,679221444082650;122893,814737847613287;367508248,902692794799805
84;83;410630;0;No Pattern Detected;0,000000000000000;75,000000000000000;1,440023510779857;0,149860747513055;0,000000000000000;254,185888716844119;19,129827243914001;23,972055432524400;21,182157393070344;1,287330513309122;21,264093223735351;240349,738771986740176;639988736,781896471977234
85;84;410640;1;New Hot Spot;8,333333333333332;58,333333333333336;0,891443125720864;0,372691500240596;0,000000000000000;242,992465418175414;14,982884865595100;30,598520511096201;20,249372118181284;4,671360429755686;19,201201531370849;198816,280617476353655;750366846,645113706588745
86;85;410645;0;No Pattern Detected;0,000000000000000;33,333333333333329;-0,205717644397122;0,837011475232843;0,000000000000000;216,819781463422430;11,982326069048201;22,271714922049000;18,068315121951869;3,087591554585784;18,599030555457752;329794,585480524110608;1927533405,304336309432983
87;86;410650;0;No Pattern Detected;0,000000000000000;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;292,115845171225772;21,089473205635201;29,175382582847099;24,342987097602148;2,626018798915082;23,904891662276100;216477,309841725509614;845008939,030932068824768
88;87;410655;6;Sporadic Hot Spot;66,666666666666657;0,000000000000000;1,165733318250361;0,243722304997819;0,000000000000000;313,265397861196959;20,424100438517499;33,136425316113403;26,105449821766413;3,853871243794617;26,271057069387250;87422,741361311680521;196839364,149044036865234
89;88;410657;7;Oscillating Hot Spot;16,666666666666664;25,000000000000000;0,754298029456116;0,450670291420359;0,000000000000000;284,989592523815588;11,586590452649499;32,315962351361399;23,749132710317966;6,734694820278892;25,255930613275499;100599,432398471908527;198514260,160853266716003
90;89;410660;2;Consecutive Hot Spot;33,333333333333329;0,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;348,490607896535664;22,436158929591301;38,494003626851701;29,040883991377971;4,679949752774309;28,974791500960698;195262,960839670209680;924224747,572953224182129
91;90;410670;7;Oscillating Hot Spot;25,000000000000000;16,666666666666664;1,714313703309354;0,086471127773228;1,000000000000000;300,352593586316800;18,115942028985501;32,813756624538101;25,029382798859732;4,223997741115511;24,932586783476999;88854,926622074999614;305051813,676136255264282
92;91;410680;0;No Pattern Detected;8,333333333333332;25,000000000000000;0,754298029456116;0,450670291420359;0,000000000000000;289,530848560592517;14,970860289793100;38,673549423403699;24,127570713382710;7,867211934624435;24,215849540612503;351591,227741391980089;1823073802,065774679183960
93;92;410685;6;Sporadic Hot Spot;83,333333333333343;0,000000000000000;1,165733318250361;0,243722304997819;0,000000000000000;356,040189123599475;22,040302267002499;39,073351691126902;29,670015760299957;4,398175623035477;28,860815429548552;124136,751576260139700;373454062,710340380668640
94;93;410690;-5;Diminishing Cold Spot;0,000000000000000;100,000000000000000;2,125748992103599;0,033524165235725;2,000000000000000;224,719629040171299;15,958125805594699;22,229367562966999;18,726635753347608;1,489209254524016;18,649306393929152;152113,387645059003262;532331446,057402372360229
95;94;410700;7;Oscillating Hot Spot;33,333333333333329;33,333333333333329;2,811474473427341;0,004931500366174;3,000000000000000;278,467608774437281;14,523470210232000;33,729300555003597;23,205634064536440;6,081890422972143;22,584042295617351;211757,428829594835406;689037567,448945164680481
96;95;410710;7;Oscillating Hot Spot;58,333333333333336;8,333333333333332;1,851458799574103;0,064103576714211;1,000000000000000;275,527041250171237;6,827103601297150;43,866774979691300;22,960586770847602;9,740912095148719;22,059961394612152;75206,939076587921591;284490015,523882210254669
97;96;410712;0;No Pattern Detected;0,000000000000000;50,000000000000000;2,125748992103599;0,033524165235725;2,000000000000000;212,234370859275970;1,692739899028070;38,117019249094703;17,686197571606332;9,144769244605586;15,792408141957699;178151,747456669603707;421655482,829831421375275
98;97;410715;0;No Pattern Detected;0,000000000000000;50,000000000000000;-1,028588221985612;0,303673229364477;0,000000000000000;229,451584661278162;14,257680514352700;29,654057225471401;19,120965388439846;4,819887552561339;16,222299093787800;127712,306356554719969;375140387,941292703151703
99;98;410720;7;Oscillating Hot Spot;25,000000000000000;16,666666666666664;0,754298029456116;0,450670291420359;0,000000000000000;285,282108392655005;10,543888937703199;34,329121320575602;23,773509032721250;7,570035282238798;24,444922571713747;165945,269818367873086;514775119,690181076526642
100;99;410725;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;2,537184280897844;0,011174811326935;2,000000000000000;362,763131435772777;19,578837452140601;40,854441461421700;30,230260952981066;7,255789941467612;29,791010637925503;123410,894044559696340;497844336,518487513065338
101;100;410730;7;Oscillating Hot Spot;25,000000000000000;16,666666666666664;1,028588221985612;0,303673229364477;0,000000000000000;210,539204036080378;13,810053626750801;21,287914940219199;17,544933669673366;2,010361594604528;17,558367840117949;74844,958045482198941;140450942,859711676836014
102;101;410740;7;Oscillating Hot Spot;33,333333333333329;16,666666666666664;1,714313703309354;0,086471127773228;1,000000000000000;286,973120374312202;13,783597518952400;34,216599029203500;23,914426697859351;6,218499510771220;22,891410254135202;104326,518998385043233;236957935,270694315433502
103;102;410750;7;Oscillating Hot Spot;33,333333333333329;16,666666666666664;0,891443125720864;0,372691500240596;0,000000000000000;309,083294482344911;15,092061575611201;39,400943905589699;25,756941206862077;7,593291782173941;23,341790701837851;138617,759549029025948;556780125,683540940284729
104;103;410752;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;3,360054858486334;0,000779269972443;3,000000000000000;381,106224624871345;18,843037497644598;48,992907523713100;31,758852052072612;9,560074992406349;30,086328941449551;61713,307062720217800;168161044,390510439872742
105;104;410753;0;No Pattern Detected;0,000000000000000;75,000000000000000;-0,891443125720864;0,372691500240596;0,000000000000000;208,911885832875214;11,789869472574800;25,730564234515700;17,409323819406268;4,239527860141029;15,892323476757101;89128,071682812602376;146238589,848944008350372
106;105;410754;0;No Pattern Detected;0,000000000000000;58,333333333333336;2,125748992103599;0,033524165235725;2,000000000000000;196,255881566104989;11,107408641563900;23,814646843011900;16,354656797175416;4,292753545484887;15,718738982730201;159057,213359681947622;398759923,537974059581757
107;106;410755;6;Sporadic Hot Spot;41,666666666666671;0,000000000000000;1,302878414515109;0,192616274331216;0,000000000000000;325,646305742382424;19,057033709038802;38,396956530694098;27,137192145198537;4,771133637940370;26,348970905604148;123875,857197256846121;346424951,591168344020844
108;107;410760;6;Sporadic Hot Spot;83,333333333333343;0,000000000000000;1,302878414515109;0,192616274331216;0,000000000000000;328,528053491360197;15,884973069762200;43,041267536034503;27,377337790946683;6,344114045397827;27,530245145372049;236353,113774707948323;855922380,309072613716125
109;108;410765;-5;Diminishing Cold Spot;0,000000000000000;100,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;219,385424750896675;13,657866174097000;20,026403871710698;18,282118729241390;1,713158964594236;18,808185980715699;79621,828218501759693;143291267,317723751068115
110;109;410770;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;1,165733318250361;0,243722304997819;0,000000000000000;330,124909874529749;17,491451508836999;39,658591257867101;27,510409156210812;6,422770092811632;28,318650597821552;120452,992926906590583;279428494,570570528507233
111;110;410773;0;No Pattern Detected;0,000000000000000;25,000000000000000;2,262894088368347;0,023642218909070;2,000000000000000;224,893153459240665;15,510857600320200;22,322302721754500;18,741096121603388;2,396849255293446;18,487263696767847;164969,456098277965793;497896215,704329013824463
112;111;410775;7;Oscillating Hot Spot;33,333333333333329;33,333333333333329;3,085764665956837;0,002030294435625;3,000000000000000;378,458688861357018;15,979372831779401;66,325225269433204;31,538224071779752;14,558949029180805;28,832770291274500;100521,781243792764144;154837604,958087056875229
113;112;410780;7;Oscillating Hot Spot;25,000000000000000;16,666666666666664;0,342862740661871;0,731701723839234;0,000000000000000;266,102946123238439;13,870639861935199;31,187758845526300;22,175245510269871;5,085536448552497;21,600399791782152;83947,844719070591964;226183878,331667274236679
114;113;410785;7;Oscillating Hot Spot;41,666666666666671;8,333333333333332;1,851458799574103;0,064103576714211;1,000000000000000;287,557151003073045;12,234161425082700;32,911850108138800;23,963095916922754;5,876281674454929;22,489095143029250;161558,952164871094283;317041078,088462889194489
115;114;410790;7;Oscillating Hot Spot;33,333333333333329;16,666666666666664;1,165733318250361;0,243722304997819;0,000000000000000;210,208257302763485;15,539389474653500;20,493609519612200;17,517354775230292;1,709810512591611;16,903874467943702;84677,612032576391357;188017860,276758342981339
116;115;410800;7;Oscillating Hot Spot;33,333333333333329;25,000000000000000;0,754298029456116;0,450670291420359;0,000000000000000;323,665576984923234;9,658624210031279;45,500205929159499;26,972131415410271;9,295280087181370;28,678886041150349;116049,019530764198862;290226100,446314096450806
117;116;410810;7;Oscillating Hot Spot;16,666666666666664;25,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;295,380041012922959;13,389121338912100;38,187886864542897;24,615003417743580;6,779263110031184;23,195277188117149;50291,479357196549245;97942836,643286451697350
118;117;410820;1;New Hot Spot;8,333333333333332;41,666666666666671;2,125748992103599;0,033524165235725;2,000000000000000;228,812471337326031;11,976645541194699;23,767281514109499;19,067705944777170;3,186463391789790;19,556424632233252;144741,622593822103227;331332554,798805594444275
119;118;410830;0;No Pattern Detected;0,000000000000000;0,000000000000000;-1,851458799574103;0,064103576714211;-1,000000000000000;304,637651593192174;19,145023553417101;33,265370352257499;25,386470966099349;3,617660014622469;25,149266976838550;215432,571202138409717;745564436,411089062690735
120;119;410832;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;340,422169030519399;10,851344054195099;48,241393963456403;28,368514085876615;9,048626469619002;29,415907417805698;101632,119896338190301;385380116,037636458873749
121;120;410840;7;Oscillating Hot Spot;33,333333333333329;16,666666666666664;1,577168607044606;0,114756734314102;0,000000000000000;312,491930164828545;16,862366190826599;34,360368524392101;26,040994180402379;5,017499784843089;25,231815713312997;235412,298783029604238;908445909,908797740936279
122;121;410845;0;No Pattern Detected;0,000000000000000;75,000000000000000;2,948619569692089;0,003191966353517;3,000000000000000;204,280617330078769;8,304958059961800;22,343112492714202;17,023384777506564;3,518297825775344;16,661495853954797;98184,520507218461717;289184465,454823315143585
123;122;410850;0;No Pattern Detected;0,000000000000000;33,333333333333329;0,205717644397122;0,837011475232843;0,000000000000000;199,432806876164676;11,727912431587200;22,999080036798500;16,619400573013724;3,209875164250925;16,199574543591250;281748,354787494463380;1333436876,468891859054565
124;123;410855;6;Sporadic Hot Spot;75,000000000000000;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;377,586295763292696;21,339704616200500;44,225483620305901;31,465524646941059;7,422757835871597;30,298242834567098;120890,938759164011572;157007781,869045495986938
125;124;410860;7;Oscillating Hot Spot;25,000000000000000;33,333333333333329;2,125748992103599;0,033524165235725;2,000000000000000;244,602389177234983;8,307018381446770;31,185330072936800;20,383532431436247;6,836661474978329;21,498528617236300;168521,180622099112952;676242536,788358211517334
126;125;410865;0;No Pattern Detected;0,000000000000000;50,000000000000000;2,948619569692089;0,003191966353517;3,000000000000000;246,598797914877878;16,145924245068901;23,990420689160899;20,549899826239823;2,198624622374621;21,207562221337348;267157,729530713695567;854965944,738287568092346
127;126;410870;6;Sporadic Hot Spot;83,333333333333343;0,000000000000000;1,440023510779857;0,149860747513055;0,000000000000000;291,113618718439625;13,107639792016601;36,945211442537200;24,259468226536637;6,218259137506388;23,167330535652450;139266,842972948215902;376725358,247914671897888
128;127;410880;0;No Pattern Detected;8,333333333333332;25,000000000000000;2,400039184633096;0,016393316888342;2,000000000000000;305,104081198971528;14,928985603184900;38,134350249340002;25,425340099914294;7,918875981996402;23,675666670823649;134126,872890083061066;675926321,455170273780823
129;128;410890;7;Oscillating Hot Spot;75,000000000000000;8,333333333333332;1,165733318250361;0,243722304997819;0,000000000000000;311,870865963822382;15,782962931365400;36,747533312512601;25,989238830318531;5,477729390728349;25,124485584739599;121978,602346734856837;580978509,299651265144348
130;129;410895;0;No Pattern Detected;0,000000000000000;16,666666666666664;0,342862740661871;0,731701723839234;0,000000000000000;253,349545306190009;13,458932026650499;35,197701120476701;21,112462108849169;5,319716223822488;21,014559133589650;102048,762095352358301;298132981,977587401866913
131;130;410900;7;Oscillating Hot Spot;33,333333333333329;50,000000000000000;2,125748992103599;0,033524165235725;2,000000000000000;251,210349633170068;8,529428059641671;34,838445248992400;20,934195802764172;7,585615408967890;20,709335774883449;101494,497724407585338;224231792,663161069154739
132;131;410910;6;Sporadic Hot Spot;83,333333333333343;0,000000000000000;1,577168607044606;0,114756734314102;0,000000000000000;324,029450950695434;17,238407171177400;44,552450384771198;27,002454245891286;7,093509819680364;25,470829529830400;74529,402317733911332;238009347,305176109075546
133;132;410920;7;Oscillating Hot Spot;33,333333333333329;25,000000000000000;1,165733318250361;0,243722304997819;0,000000000000000;273,734600818316039;12,955359672168200;37,179487179487197;22,811216734859670;7,738074234031441;23,430640286494000;81678,761836844292702;249105400,173838734626770
134;133;410930;0;No Pattern Detected;0,000000000000000;50,000000000000000;1,988603895838851;0,046744941055475;2,000000000000000;216,354209035294957;7,615681974449060;25,356763769312401;18,029517419607913;5,079769054056269;18,126619475399899;415937,271014519734308;1505314821,276990652084351
135;134;410940;-1;New Cold Spot;0,000000000000000;8,333333333333332;0,205717644397122;0,837011475232843;0,000000000000000;253,138339178087278;15,437113139953199;26,636555777526901;21,094861598173939;2,817838207615561;21,368179355978299;693181,918644416145980;3871124247,811634540557861
136;135;410950;0;No Pattern Detected;0,000000000000000;25,000000000000000;-0,068572548132374;0,945329870832369;0,000000000000000;241,278137584672777;14,121271770293999;24,005696222378301;20,106511465389399;3,056909197436221;20,663204748371200;300431,437858489982318;2452145450,572926998138428
137;136;410960;-6;Sporadic Cold Spot;0,000000000000000;58,333333333333336;1,165733318250361;0,243722304997819;0,000000000000000;226,115053072976309;16,266495601172998;21,356541578939201;18,842921089414691;1,425417595352430;18,685390522020498;231113,165979941433761;1633134364,676266908645630
138;137;410965;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,891443125720864;0,372691500240596;0,000000000000000;285,112992786210611;19,106541715949401;28,011546197175601;23,759416065517552;2,761467945356592;23,582855756666497;204126,729071194829885;621875044,498027205467224
139;138;410970;7;Oscillating Hot Spot;33,333333333333329;41,666666666666671;3,085764665956837;0,002030294435625;3,000000000000000;339,178325721765134;10,263432511941399;50,831994112632302;28,264860476813762;10,600671569480889;24,938514645108800;226576,204139115667203;1070131880,544237375259399
140;139;410975;0;No Pattern Detected;0,000000000000000;50,000000000000000;1,714313703309354;0,086471127773228;1,000000000000000;220,769544414322240;6,509004122369280;35,379444542720698;18,397462034526853;8,070462061029753;18,301220274667202;64560,569698109007732;177083605,004760086536407
141;140;410980;1;New Hot Spot;8,333333333333332;25,000000000000000;0,480007836926619;0,631221822134132;0,000000000000000;235,694869016357728;14,218876316737200;24,827676711914599;19,641239084696476;3,236024317683372;18,991818549773399;114032,644471776176943;351835514,511282324790955
142;141;410990;6;Sporadic Hot Spot;50,000000000000000;0,000000000000000;2,811474473427341;0,004931500366174;3,000000000000000;339,309464544976834;20,510817014211099;40,221186235314001;28,275788712081404;6,738767005675502;27,490114178168447;135386,350376950402278;799557071,821781873703003
143;142;411000;7;Oscillating Hot Spot;16,666666666666664;16,666666666666664;1,028588221985612;0,303673229364477;0,000000000000000;232,909761421818303;14,871428033583101;30,556769398185200;19,409146785151524;4,082271937982910;17,866565465081901;83441,052605402786867;194929385,468589693307877
144;143;411005;0;No Pattern Detected;0,000000000000000;66,666666666666657;2,400039184633096;0,016393316888342;2,000000000000000;237,321019951801958;8,280430582390281;41,244490824906201;19,776751662650163;8,436564251842954;18,602400643415400;85830,985774582382874;129227272,445683598518372
145;144;411007;0;No Pattern Detected;0,000000000000000;8,333333333333332;2,537184280897844;0,011174811326935;2,000000000000000;242,534909864964732;15,160356220136601;28,679815129316399;20,211242488747061;3,662935844307248;19,683207627723650;147680,674541736108949;398093838,075442731380463
146;145;411010;0;No Pattern Detected;0,000000000000000;16,666666666666664;0,617152933191367;0,537133860609483;0,000000000000000;225,776638275288605;14,005483136038499;25,491995513408799;18,814719856274049;3,333887299032952;18,747868623220750;215492,281439921294805;922210659,305794715881348
147;146;411020;0;No Pattern Detected;8,333333333333332;8,333333333333332;0,754298029456116;0,450670291420359;0,000000000000000;270,514331963779796;17,792978523246099;27,022667043717799;22,542860996981648;2,961392481055325;22,773564106712350;261028,117410469101742;1148949857,752923250198364
148;147;411030;7;Oscillating Hot Spot;33,333333333333329;8,333333333333332;2,125748992103599;0,033524165235725;2,000000000000000;327,415498910953829;16,439610200932702;41,469194312796198;27,284624909246151;7,374708009092803;27,247292445466449;73122,911925431631971;228331596,883421212434769
149;148;411040;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;1,028588221985612;0,303673229364477;0,000000000000000;305,608790499446570;16,162274413680699;36,838118028928101;25,467399208287215;6,567776658020942;24,778583588131699;69002,139327316021081;145444848,646622776985168
150;149;411050;0;No Pattern Detected;0,000000000000000;0,000000000000000;0,891443125720864;0,372691500240596;0,000000000000000;288,916517436347760;18,445326733871202;29,569976975957701;24,076376453028981;3,037257287494755;23,170526405345001;253604,915961484424770;1093814023,510267972946167
151;150;411060;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;2,674329377162592;0,007487886814862;3,000000000000000;367,781367449963625;12,892522654993300;50,427941810670298;30,648447287496968;9,580907572154947;30,312346474311049;171410,386663657991448;775070363,730991125106812
152;151;411065;0;No Pattern Detected;0,000000000000000;66,666666666666657;1,577168607044606;0,114756734314102;0,000000000000000;195,421749007156080;7,062146892655370;26,123301985371000;16,285145750596339;5,205195969351055;15,969925422315400;67738,195184133131988;98145203,991275623440742
153;152;411070;0;No Pattern Detected;8,333333333333332;16,666666666666664;1,028588221985612;0,303673229364477;0,000000000000000;265,512866467881508;14,975062329076000;36,411001395899099;22,126072205656794;5,529161874835767;21,456129110603399;237949,804185150685953;1223677083,432048320770264
154;153;411080;6;Sporadic Hot Spot;58,333333333333336;0,000000000000000;1,851458799574103;0,064103576714211;1,000000000000000;374,019591857301634;14,666178839629801;47,031679829621098;31,168299321441804;9,026045810097013;31,197966654339652;255289,007351576525252;685712925,563271522521973
155;154;411090;7;Oscillating Hot Spot;25,000000000000000;16,666666666666664;2,125748992103599;0,033524165235725;2,000000000000000;257,468676487231392;3,706284501885800;37,871237791508896;21,455723040602617;9,518802015619764;19,424627855481198;92487,759992784922360;227724319,898438781499863
156;155;411095;0;No Pattern Detected;0,000000000000000;33,333333333333329;-1,714313703309354;0,086471127773228;-1,000000000000000;286,301532690457805;17,945266935845702;30,605887750073599;23,858461057538150;3,301648516109366;24,125001413807549;145724,557146661303705;402838437,468693673610687
157;156;411100;1;New Hot Spot;8,333333333333332;50,000000000000000;1,577168607044606;0,114756734314102;0,000000000000000;221,774954429545602;11,599892924065299;25,775149723296199;18,481246202462135;4,821869951544690;17,545487648524002;77502,369944197504083;244093570,322690367698669
